id,review_date,title,review_text,product_category,user_country,verified_purchase,price,discount,rating,helpful_votes,total_votes,sentiment
10585,2019-03-09,Worth It,This product is amazing and works perfectly. Rating: 3/5???,Electronics,USA,True,66.88,0.49,3,3,4,neutral
10586,2023-01-26,Worth It,"TERRIBLE BUILD QUALITY, BROKE QUICKLY. RATING: 2/5",Beauty,India,False,68.12,0.07,2,4,13,negative
10587,2019-03-29,Bad Purchase,,Beauty,Singapore,True,55.63,0.48,4,7,17,positive
10588,2019-08-05,Okay Item,Good but could be better. Rating: 4/5 😊,Clothing,Germany,True,78.57,0.03,4,4,8,positive
10589,2019-01-01,Great Product,Not worth the money at all. Rating: 3/5!!!,Beauty,UK,True,20.5,0.49,3,0,11,neutral
10590,2022-03-04,Bad Purchase, This product is amazing and works perfectly. Rating: 4/5 ,Toys,Germany,True,21.31,0.13,4,4,12,positive
10591,2023-09-17,Best Buy,"Average item, nothing special. Rating: 2/5!!!",Electronics,USA,True,,0.25,2,5,14,negative
10592,2022-10-06,Great Product,Excellent  performance  and  great  value.  Rating:  5/5,Electronics,Germany,True,-2.91,0.01,5,5,5,positive
10593,2019-05-20,Bad Purchase, Not worth the money at all. Rating: 1/5 ,Home,USA,True,71.86,0.31,1,6,15,negative
10594,2020-09-09,Best Buy,Not worth the money at all. Rating: 5/5!!!,Home,Canada,True,13.01,0.1,5,5,17,positive
10595,2019-05-13,Worth It,,Sports,India,True,,0.49,4,4,16,positive
10596,2023-07-02,Best Buy,,Books,Australia,True,59.17,0.47,4,4,9,positive
10597,2019-06-27,Okay Item,THIS PRODUCT IS AMAZING AND WORKS PERFECTLY. RATING: 3/5,Electronics,UK,False,74.21,0.36,3,4,12,neutral
10598,2021-03-20,Best Buy,,Electronics,India,False,70.32,0.33,5,8,14,positive
10599,2022-10-13,Worth It,"TERRIBLE BUILD QUALITY, BROKE QUICKLY. RATING: 3/5",Clothing,Canada,True,107.54,0.5,3,3,17,neutral
10600,2020-01-15,Bad Purchase,This product is amazing and works perfectly. Rating: 4/5???,Sports,Australia,True,71.88,0.0,4,4,10,positive
10601,2021-06-26,Worth It,,Home,USA,True,63.53,0.2,5,6,6,positive
10602,2024-03-09,Bad Purchase,This product is amazing and works perfectly. Rating: 5/5???,Beauty,Germany,False,21.93,0.31,5,8,16,positive
10603,2020-10-19,Worth It,GOOD BUT COULD BE BETTER. RATING: 4/5,Clothing,Australia,False,102.97,0.04,4,4,9,positive
10604,2020-03-25,,Excellent performance and great value. Rating: 5/5 😊,Toys,India,False,70.06,0.3,5,6,20,positive
10605,2020-08-08,Okay Item,Very bad quality and disappointing experience. Rating: 4/5!!!,Clothing,USA,False,58.74,0.18,4,8,16,positive
10606,2020-04-07,Bad Purchase,"I love this product, will buy again. Rating: 2/5 😊",Sports,UK,True,74.46,0.49,2,7,19,negative
10607,2021-09-16,Best Buy, Excellent performance and great value. Rating: 3/5 ,Sports,Singapore,True,48.26,0.0,3,5,10,neutral
10608,2022-02-05,Great Product,"Terrible build quality, broke quickly. Rating: 3/5!!!",Electronics,Australia,True,41.63,0.1,3,8,15,neutral
10609,2019-05-02,Bad Purchase,VERY BAD QUALITY AND DISAPPOINTING EXPERIENCE. RATING: 3/5,Books,,False,53.66,0.35,3,6,9,neutral
10610,2019-01-17,Worth It,Excellent performance and great value. Rating: 5/5???,Beauty,Canada,True,59.4,0.23,5,3,9,positive
10611,2022-05-04,Worth It,"I LOVE THIS PRODUCT, WILL BUY AGAIN. RATING: 4/5",Toys,Germany,True,20.66,0.27,4,7,16,positive
10612,2019-11-23,Worth It, Decent product for the price. Rating: 1/5 ,Sports,India,True,45.65,0.43,1,3,15,negative
10613,2019-11-14,Worth It, Decent product for the price. Rating: 5/5 ,Toys,UK,True,50.09,0.45,5,5,19,positive
10614,2021-03-19,Okay Item,Decent  product  for  the  price.  Rating:  3/5,Home,UK,True,77.33,0.14,3,2,12,neutral
10615,2023-02-11,Worth It,Highly recommend this product. Rating: 5/5!!!,Clothing,Canada,True,30.71,0.28,5,5,16,positive
10616,2022-06-29,,Very bad quality and disappointing experience. Rating: 5/5???,Electronics,Germany,True,32.05,0.27,5,4,17,positive
10617,2020-05-17,Okay Item,Good but could be better. Rating: 5/5 😊,Electronics,Singapore,True,71.26,0.27,5,4,9,positive
10618,2019-04-29,Bad Purchase,Excellent  performance  and  great  value.  Rating:  5/5,Beauty,Germany,False,43.25,0.17,5,2,10,positive
10619,2023-08-25,Worth It,Good but could be better. Rating: 2/5???,Beauty,UK,True,45.86,0.48,2,5,5,negative
10620,2020-12-10,Worth It,,Electronics,Germany,True,22.48,0.22,4,4,17,positive
10621,2023-03-02,Okay Item,Very bad quality and disappointing experience. Rating: 2/5 😊,Toys,,False,52.97,0.11,2,9,9,negative
10622,2023-02-18,Great Product,This  product  is  amazing  and  works  perfectly.  Rating:  3/5,Electronics,Canada,True,68.6,0.02,3,6,10,neutral
10623,2019-02-14,Worth It,"I love this product, will buy again. Rating: 4/5!!!",Clothing,India,False,31.94,0.1,4,6,6,positive
10624,2019-11-10,Okay Item,VERY BAD QUALITY AND DISAPPOINTING EXPERIENCE. RATING: 1/5,Beauty,UK,True,43.46,0.31,1,4,17,negative
10625,2022-04-17,Worth It,"Average item, nothing special. Rating: 5/5 😊",Sports,India,True,43.19,0.44,5,10,16,positive
10626,2024-04-01,,"Terrible build quality, broke quickly. Rating: 5/5???",Toys,,True,45.0,0.15,5,3,15,positive
10627,2020-02-22,Great Product,Not worth the money at all. Rating: 3/5???,Clothing,Canada,True,32.36,0.22,3,5,14,neutral
10628,2020-07-09,Okay Item,Highly recommend this product. Rating: 4/5!!!,Beauty,,False,-0.93,0.41,4,4,14,positive
10629,2023-12-12,Great Product,Decent  product  for  the  price.  Rating:  4/5,Electronics,Australia,True,1.9,0.06,4,8,17,positive
10630,2022-01-06,Bad Purchase, Highly recommend this product. Rating: 5/5 ,Sports,USA,True,417.59999999999997,0.15,5,10,15,positive
10631,2019-11-22,Worth It, Excellent performance and great value. Rating: 4/5 ,Books,India,False,,0.47,4,5,13,positive
10632,2023-09-10,Bad Purchase,HIGHLY RECOMMEND THIS PRODUCT. RATING: 3/5,Clothing,Canada,False,81.64,0.26,3,4,5,neutral
10633,2022-10-12,Worth It,Very bad quality and disappointing experience. Rating: 3/5???,Home,UK,False,238.75,0.46,3,6,15,neutral
10634,2022-12-10,Okay Item,Not worth the money at all. Rating: 3/5 😊,Sports,Australia,True,31.67,0.49,3,9,11,neutral
10635,2024-06-09,Worth It, Decent product for the price. Rating: 5/5 ,Sports,India,True,58.23,0.39,5,3,6,positive
10636,2020-05-29,Okay Item,Very bad quality and disappointing experience. Rating: 2/5!!!,Clothing,USA,True,30.01,0.46,2,3,17,negative
10637,2019-08-02,Worth It,,Sports,USA,True,35.81,0.01,1,5,11,negative
10638,2024-02-21,Best Buy,GOOD BUT COULD BE BETTER. RATING: 5/5,Clothing,Canada,True,81.01,0.47,5,5,15,positive
10639,2019-03-15,Bad Purchase, Not worth the money at all. Rating: 5/5 ,Sports,UK,False,64.12,0.26,5,3,17,positive
10640,2023-05-06,,This  product  is  amazing  and  works  perfectly.  Rating:  5/5,Sports,UK,False,49.95,0.05,5,3,16,positive
10641,2023-05-22,Best Buy, This product is amazing and works perfectly. Rating: 4/5 ,Books,,True,63.3,0.31,4,7,15,positive
10642,2020-05-23,Best Buy,EXCELLENT PERFORMANCE AND GREAT VALUE. RATING: 4/5,Sports,Germany,True,21.63,0.39,4,1,2,positive
10643,2019-11-28,Great Product,Highly recommend this product. Rating: 4/5!!!,Toys,Australia,True,-8.49,0.03,4,3,13,positive
10644,2022-01-21,Best Buy,Excellent  performance  and  great  value.  Rating:  1/5,Electronics,USA,True,42.59,0.45,1,6,17,negative
10645,2020-11-18,Okay Item,"TERRIBLE BUILD QUALITY, BROKE QUICKLY. RATING: 4/5",Toys,Australia,False,34.88,0.29,4,4,6,positive
10646,2020-10-18,Worth It,NOT WORTH THE MONEY AT ALL. RATING: 1/5,Toys,,False,48.86,0.32,1,4,8,negative
10647,2023-03-23,Worth It,"TERRIBLE BUILD QUALITY, BROKE QUICKLY. RATING: 3/5",Electronics,Australia,False,36.84,0.31,3,4,15,neutral
10648,2022-07-16,Best Buy,"I  love  this  product,  will  buy  again.  Rating:  5/5",Sports,Australia,True,47.96,0.31,5,1,15,positive
10649,2022-10-31,Okay Item,Decent product for the price. Rating: 3/5!!!,Home,USA,True,101.8,0.06,3,6,6,neutral
10650,2024-02-01,Great Product,Not worth the money at all. Rating: 5/5!!!,Electronics,Singapore,True,-45.18,0.22,5,4,9,positive
10651,2021-10-24,Worth It,Decent product for the price. Rating: 3/5!!!,Beauty,India,True,74.61,0.15,3,2,4,neutral
10652,2022-03-07,Best Buy,Excellent  performance  and  great  value.  Rating:  3/5,Beauty,India,False,54.96,0.46,3,7,10,neutral
10653,2022-06-08,Worth It,GOOD BUT COULD BE BETTER. RATING: 4/5,Home,Germany,True,52.25,0.23,4,6,12,positive
10654,2020-08-22,Great Product,Good but could be better. Rating: 5/5 😊,Clothing,Singapore,False,62.94,0.09,5,6,11,positive
10655,2023-04-02,,"Average item, nothing special. Rating: 4/5???",Books,Singapore,True,22.19,0.01,4,5,15,positive
10656,2021-12-11,Worth It,This product is amazing and works perfectly. Rating: 5/5!!!,Clothing,USA,True,34.45,0.42,5,4,4,positive
10657,2023-07-28,Okay Item,"I love this product, will buy again. Rating: 1/5!!!",Home,India,True,65.42,0.37,1,5,9,negative
10658,2023-10-13,Great Product,,Electronics,USA,True,5.58,0.27,5,8,17,positive
10659,2019-11-21,Bad Purchase,Decent  product  for  the  price.  Rating:  2/5,Home,India,True,18.96,0.35,2,6,16,negative
10660,2021-09-18,Bad Purchase,EXCELLENT PERFORMANCE AND GREAT VALUE. RATING: 5/5,Sports,Singapore,True,40.25,0.49,5,6,16,positive
10661,2024-06-16,Okay Item,"Average item, nothing special. Rating: 3/5!!!",Sports,UK,True,103.15,0.35,3,4,9,neutral
10662,2024-04-12,Okay Item,"Terrible build quality, broke quickly. Rating: 5/5 😊",Clothing,Singapore,True,17.91,0.36,5,4,14,positive
10663,2023-10-21,Bad Purchase, Highly recommend this product. Rating: 4/5 ,Home,Singapore,True,,0.25,4,5,14,positive
10664,2020-12-17,Great Product,"I  love  this  product,  will  buy  again.  Rating:  2/5",Home,UK,True,46.88,0.01,2,3,16,negative
10665,2020-12-23,Worth It,Very bad quality and disappointing experience. Rating: 5/5???,Clothing,Canada,True,50.59,0.44,5,6,10,positive
10666,2019-10-04,Great Product,"Average  item,  nothing  special.  Rating:  2/5",Electronics,,True,-1.67,0.31,2,7,17,negative
10667,2020-06-19,Worth It,"Average item, nothing special. Rating: 2/5???",Books,Germany,True,56.55,0.41,2,4,10,negative
10668,2023-02-18,Best Buy,EXCELLENT PERFORMANCE AND GREAT VALUE. RATING: 5/5,Toys,USA,False,44.42,0.32,5,6,18,positive
10669,2023-03-20,Worth It,Excellent performance and great value. Rating: 2/5???,Sports,,True,71.26,0.5,2,3,15,negative
10670,2019-06-01,Best Buy, Excellent performance and great value. Rating: 2/5 ,Home,India,False,54.3,0.3,2,4,4,negative
10671,2021-08-12,Great Product,"Terrible build quality, broke quickly. Rating: 4/5!!!",Home,USA,True,61.15,0.32,4,7,10,positive
10672,2023-02-15,Bad Purchase,This product is amazing and works perfectly. Rating: 5/5???,Books,Australia,True,31.96,0.25,5,2,16,positive
10673,2019-09-16,Okay Item,,Sports,Germany,True,-0.11,0.45,2,5,19,negative
10674,2019-11-20,Great Product,Very bad quality and disappointing experience. Rating: 4/5???,Toys,Canada,True,43.95,0.04,4,7,12,positive
10675,2021-10-13,Okay Item,"TERRIBLE BUILD QUALITY, BROKE QUICKLY. RATING: 4/5",Toys,Germany,False,61.83,0.0,4,1,3,positive
10676,2021-05-18,Best Buy,Decent product for the price. Rating: 5/5???,Beauty,Germany,True,12.27,0.13,5,4,14,positive
10677,2022-04-06,Okay Item,Very bad quality and disappointing experience. Rating: 5/5???,Books,Australia,True,3.02,0.3,5,7,12,positive
10678,2020-11-18,Okay Item,"I love this product, will buy again. Rating: 5/5!!!",Books,USA,True,13.32,0.39,5,6,12,positive
10679,2019-11-06,Okay Item,,Clothing,UK,True,56.35,0.4,4,4,8,positive
10680,2021-03-13,Best Buy,Excellent performance and great value. Rating: 3/5!!!,Clothing,Canada,False,42.89,0.22,3,7,10,neutral
10681,2023-02-11,Bad Purchase, Very bad quality and disappointing experience. Rating: 2/5 ,Beauty,USA,True,82.07,0.02,2,4,14,negative
10682,2021-12-15,Great Product,"I LOVE THIS PRODUCT, WILL BUY AGAIN. RATING: 4/5",Home,USA,False,65.15,0.33,4,3,9,positive
10683,2020-09-11,Bad Purchase, Good but could be better. Rating: 5/5 ,Home,India,True,118.41,0.25,5,5,12,positive
10684,2020-04-17,Bad Purchase,"I love this product, will buy again. Rating: 4/5!!!",Electronics,Germany,True,73.59,0.42,4,6,15,positive
10685,2022-08-12,Best Buy,Very  bad  quality  and  disappointing  experience.  Rating:  1/5,Sports,USA,True,54.59,0.11,1,5,7,negative
10686,2020-04-05,Best Buy, Excellent performance and great value. Rating: 4/5 ,Clothing,,True,63.7,0.39,4,3,7,positive
10687,2022-09-09,Okay Item,Very bad quality and disappointing experience. Rating: 4/5 😊,Electronics,Australia,False,30.74,0.39,4,4,18,positive
10688,2021-03-24,Okay Item,Excellent performance and great value. Rating: 4/5???,Sports,,True,39.97,0.36,4,5,5,positive
10689,2021-04-25,Great Product, Highly recommend this product. Rating: 4/5 ,Books,Australia,True,73.97,0.28,4,6,11,positive
10690,2022-03-10,Bad Purchase,,Beauty,India,False,29.27,0.22,4,1,9,positive
10691,2020-10-28,Okay Item,"I  love  this  product,  will  buy  again.  Rating:  2/5",Books,India,False,,0.16,2,4,14,negative
10692,2019-09-19,Okay Item,NOT WORTH THE MONEY AT ALL. RATING: 5/5,Toys,Australia,False,,0.07,5,7,16,positive
10693,2023-12-14,Best Buy,"Average item, nothing special. Rating: 4/5 😊",Clothing,Germany,True,95.05,0.07,4,7,21,positive
10694,2022-12-14,Great Product,"I love this product, will buy again. Rating: 2/5???",Beauty,UK,True,52.18,0.36,2,9,15,negative
10695,2023-11-03,Great Product,"Terrible build quality, broke quickly. Rating: 3/5!!!",Home,UK,False,35.63,0.07,3,2,4,neutral
10696,2022-06-18,Worth It,"Average item, nothing special. Rating: 5/5 😊",Sports,Canada,False,51.18,0.39,5,5,12,positive
10697,2019-12-21,Bad Purchase,THIS PRODUCT IS AMAZING AND WORKS PERFECTLY. RATING: 5/5,Books,Canada,True,87.72,0.46,5,6,15,positive
10698,2024-02-16,Okay Item,This product is amazing and works perfectly. Rating: 3/5!!!,Sports,India,True,31.0,0.25,3,4,12,neutral
10699,2021-02-08,Best Buy,Good but could be better. Rating: 1/5!!!,Clothing,Singapore,True,38.38,0.39,1,6,6,negative
10700,2023-11-20,Best Buy,Not  worth  the  money  at  all.  Rating:  1/5,Sports,India,True,10.69,0.27,1,6,11,negative
10701,2023-06-01,Worth It,This product is amazing and works perfectly. Rating: 3/5!!!,Sports,Canada,True,33.01,0.43,3,3,10,neutral
10702,2019-06-29,Bad Purchase,"TERRIBLE BUILD QUALITY, BROKE QUICKLY. RATING: 4/5",Home,Canada,True,34.47,0.07,4,4,18,positive
10703,2019-03-07,Best Buy,"I love this product, will buy again. Rating: 4/5 😊",Books,Australia,True,55.05,0.17,4,6,20,positive
10704,2021-03-30,Okay Item, Highly recommend this product. Rating: 4/5 ,Electronics,UK,True,-2.77,0.18,4,3,4,positive
10705,2022-10-03,Great Product,This product is amazing and works perfectly. Rating: 4/5!!!,Home,Germany,True,30.2,0.35,4,4,7,positive
10706,2019-06-20,Best Buy,"AVERAGE ITEM, NOTHING SPECIAL. RATING: 1/5",Home,,True,97.48,0.12,1,4,16,negative
10707,2020-04-18,Okay Item,Excellent performance and great value. Rating: 2/5 😊,Beauty,Australia,False,41.44,0.41,2,5,6,negative
10708,2020-06-17,Worth It,Not worth the money at all. Rating: 3/5???,Books,USA,True,76.43,0.31,3,6,12,neutral
10709,2022-10-22,Great Product,"Average item, nothing special. Rating: 2/5???",Beauty,India,True,63.86,0.11,2,3,14,negative
10710,2022-02-04,Bad Purchase,Good but could be better. Rating: 1/5???,Books,USA,False,96.78,0.12,1,9,23,negative
10711,2020-03-14,Best Buy,,Electronics,Singapore,False,90.11,0.34,4,4,15,positive
10712,2021-04-14,Great Product,GOOD BUT COULD BE BETTER. RATING: 5/5,Toys,USA,False,82.04,0.23,5,2,12,positive
10713,2019-08-15,Best Buy,Very bad quality and disappointing experience. Rating: 5/5!!!,Clothing,UK,False,116.82,0.11,5,4,5,positive
10714,2023-01-07,, Decent product for the price. Rating: 5/5 ,Books,Canada,False,-2.7,0.45,5,2,13,positive
10715,2020-03-17,Worth It,VERY BAD QUALITY AND DISAPPOINTING EXPERIENCE. RATING: 4/5,Beauty,Singapore,True,57.91,0.15,4,4,16,positive
10716,2020-01-31,Bad Purchase,Very bad quality and disappointing experience. Rating: 4/5!!!,Home,Canada,False,36.99,0.4,4,7,15,positive
10717,2020-12-28,Great Product," Average item, nothing special. Rating: 3/5 ",Toys,Singapore,True,47.58,0.36,3,6,8,neutral
10718,2023-05-24,Worth It,Very  bad  quality  and  disappointing  experience.  Rating:  5/5,Sports,Germany,False,30.16,0.07,5,7,14,positive
10719,2019-03-25,Great Product,Decent product for the price. Rating: 2/5!!!,Home,Australia,True,100.38,0.49,2,5,6,negative
10720,2023-06-27,Best Buy,Very bad quality and disappointing experience. Rating: 2/5!!!,Sports,Singapore,False,71.36,0.23,2,4,10,negative
10721,2023-04-24,Worth It,,Home,Australia,False,76.55,0.47,3,8,9,neutral
10722,2021-11-02,Great Product,Excellent performance and great value. Rating: 5/5!!!,Books,UK,False,69.57,0.11,5,4,6,positive
10723,2024-01-07,Bad Purchase,Good but could be better. Rating: 5/5???,Clothing,Australia,True,32.54,0.36,5,5,12,positive
10724,2024-01-23,Okay Item,Very bad quality and disappointing experience. Rating: 5/5???,Books,UK,True,59.45,0.31,5,7,19,positive
10725,2020-11-23,Okay Item,GOOD BUT COULD BE BETTER. RATING: 4/5,Toys,UK,True,0.59,0.34,4,1,9,positive
10726,2020-05-07,Great Product, Excellent performance and great value. Rating: 4/5 ,Toys,Singapore,True,1.16,0.45,4,10,21,positive
10727,2022-07-15,Best Buy,Excellent  performance  and  great  value.  Rating:  5/5,Beauty,Australia,True,8.75,0.25,5,6,17,positive
10728,2023-03-29,Okay Item,Very bad quality and disappointing experience. Rating: 4/5???,Home,India,True,54.52,0.11,4,6,17,positive
10729,2022-02-17,Okay Item,Excellent performance and great value. Rating: 5/5???,Beauty,Australia,True,27.36,0.17,5,7,14,positive
10730,2021-08-27,Okay Item,,Electronics,,True,75.5,0.31,3,4,14,neutral
10731,2019-12-19,Worth It,Good  but  could  be  better.  Rating:  3/5,Home,Singapore,True,100.49,0.07,3,4,4,neutral
10732,2021-12-16,Okay Item, Not worth the money at all. Rating: 5/5 ,Beauty,UK,True,27.6,0.0,5,7,17,positive
10733,2019-02-09,Great Product,DECENT PRODUCT FOR THE PRICE. RATING: 2/5,Clothing,India,True,13.75,0.32,2,4,5,negative
10734,2024-03-24,Bad Purchase,This product is amazing and works perfectly. Rating: 5/5 😊,Toys,Germany,True,57.05,0.2,5,5,16,positive
10735,2022-09-21,Great Product,Very bad quality and disappointing experience. Rating: 4/5 😊,Books,USA,False,57.54,0.09,4,2,11,positive
10736,2020-10-01,Great Product, This product is amazing and works perfectly. Rating: 5/5 ,Toys,India,False,46.26,0.04,5,5,17,positive
10737,2019-06-22,Okay Item,NOT WORTH THE MONEY AT ALL. RATING: 3/5,Home,UK,True,79.52,0.33,3,5,8,neutral
10738,2023-04-20,Best Buy,Excellent performance and great value. Rating: 4/5 😊,Clothing,Singapore,True,42.64,0.46,4,5,18,positive
10739,2019-09-16,Best Buy,"TERRIBLE BUILD QUALITY, BROKE QUICKLY. RATING: 4/5",Beauty,USA,True,0.59,0.14,4,2,3,positive
10740,2024-03-26,Great Product,"I love this product, will buy again. Rating: 4/5 😊",Electronics,,False,154.1,0.22,4,7,20,positive
10741,2020-05-31,Okay Item,Decent product for the price. Rating: 4/5!!!,Toys,Canada,False,27.83,0.27,4,3,5,positive
10742,2020-12-30,Worth It,This  product  is  amazing  and  works  perfectly.  Rating:  5/5,Books,Canada,True,96.18,0.03,5,4,10,positive
10743,2020-06-06,Best Buy,VERY BAD QUALITY AND DISAPPOINTING EXPERIENCE. RATING: 4/5,Sports,Singapore,True,77.67,0.15,4,4,13,positive
10744,2024-04-01,,Very  bad  quality  and  disappointing  experience.  Rating:  3/5,Books,Australia,False,74.44,0.33,3,9,12,neutral
10745,2021-04-18,Worth It,"Average item, nothing special. Rating: 5/5 😊",Books,UK,True,24.77,0.17,5,9,14,positive
10746,2019-04-27,Best Buy," Terrible build quality, broke quickly. Rating: 3/5 ",Clothing,Germany,False,13.89,0.18,3,3,5,neutral
